#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-10-01 to 2023-03-29
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09UTBSWR: Big Sand Wash Reservoir, UT
#	RESERVOIR 10137290: Causey Reservoir, UT
#	RESERVOIR 09UTCLEV: Cleveland Lake, UT
#	RESERVOIR 09UTCURR: Currant Creek Reservoir, UT
#	RESERVOIR 09UT06JJ: Deer Creek Reservoir, UT
#	RESERVOIR 10134000: East Canyon Reservoir, UT
#	RESERVOIR 10131500: Echo Reservoir, UT
#	RESERVOIR 09234400: Flaming Gorge Reservoir, UT
#	RESERVOIR 10UTGTVL: Grantsville Reservoir, UT
#	RESERVOIR 09UTGUNL: Gunlock, UT
#	RESERVOIR 10216200: Gunnison Reservoir, UT
#	RESERVOIR 09UTHUNT: Huntington North Reservoir, UT
#	RESERVOIR 10107000: Hyrum Reservoir, UT
#	RESERVOIR 09323900: Joes Valley Reservoir, UT
#	RESERVOIR 10155050: Jordanelle Reservoir, UT
#	RESERVOIR 09UTKENS: Ken's Lake, UT
#	RESERVOIR 09UTKOLB: Kolob Reservoir, UT
#	RESERVOIR 10132490: Lost Creek Reservoir, UT
#	RESERVOIR 10UTENTL: Lower Enterprise, UT
#	RESERVOIR 09UTMILF: Miller Flat Reservoir, UT
#	RESERVOIR 09UTMILL: Millsite, UT
#	RESERVOIR 10238500: Minersville Reservoir, UT
#	RESERVOIR 09290500: Moon Lake Reservoir, UT
#	RESERVOIR 10188000: Otter Creek Reservoir, UT
#	RESERVOIR 10UTPANG: Panguitch Lake, UT
#	RESERVOIR 10139000: Pineview Reservoir, UT
#	RESERVOIR 10191000: Piute Reservoir, UT
#	RESERVOIR 10105200: Porcupine Reservoir, UT
#	RESERVOIR 09UTQUAI: Quail Creek, UT
#	RESERVOIR 09UTREDF: Red Fleet Reservoir, UT
#	RESERVOIR 10129400: Rockport Reservoir, UT
#	RESERVOIR 09UTSAND: Sand Hollow Reservoir, UT
#	RESERVOIR 09311000: Scofield Reservoir, UT
#	RESERVOIR 10UT03JJ: Settlement Canyon Reservoir, UT
#	RESERVOIR 10218500: Sevier Bridge Reservoir, UT
#	RESERVOIR 10128000: Smith And Morehouse Reservoir, UT
#	RESERVOIR 09UT02JJ: Starvation Reservoir, UT
#	RESERVOIR 09219600: Stateline Reservoir, UT
#	RESERVOIR 09271300: Steinaker Reservoir, UT
#	RESERVOIR 09282500: Strawberry Reservoir, UT
#	RESERVOIR 10UTENTU: Upper Enterprise, UT
#	RESERVOIR 09278000: Upper Stillwater Reservoir, UT
#	RESERVOIR 10166500: Utah Lake, UT
#	RESERVOIR 10140800: Willard Bay, UT
#	RESERVOIR 10UTWOOD: Woodruff Creek, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Day  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1980-10-01 to 2023-03-29
#
# As of: Apr 1, 2023 11:36:27 AM GMT-08:00
#
Date,Big Sand Wash Reservoir (09UTBSWR) Reservoir Storage Volume (ac_ft) Start of Day Values,Causey Reservoir (10137290) Reservoir Storage Volume (ac_ft) Start of Day Values,Cleveland Lake (09UTCLEV) Reservoir Storage Volume (ac_ft) Start of Day Values,Currant Creek Reservoir (09UTCURR) Reservoir Storage Volume (ac_ft) Start of Day Values,Deer Creek Reservoir (09UT06JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,East Canyon Reservoir (10134000) Reservoir Storage Volume (ac_ft) Start of Day Values,Echo Reservoir (10131500) Reservoir Storage Volume (ac_ft) Start of Day Values,Flaming Gorge Reservoir (09234400) Reservoir Storage Volume (ac_ft) Start of Day Values,Grantsville Reservoir (10UTGTVL) Reservoir Storage Volume (ac_ft) Start of Day Values,Gunlock (09UTGUNL) Reservoir Storage Volume (ac_ft) Start of Day Values,Gunnison Reservoir (10216200) Reservoir Storage Volume (ac_ft) Start of Day Values,Huntington North Reservoir (09UTHUNT) Reservoir Storage Volume (ac_ft) Start of Day Values,Hyrum Reservoir (10107000) Reservoir Storage Volume (ac_ft) Start of Day Values,Joes Valley Reservoir (09323900) Reservoir Storage Volume (ac_ft) Start of Day Values,Jordanelle Reservoir (10155050) Reservoir Storage Volume (ac_ft) Start of Day Values,Ken's Lake (09UTKENS) Reservoir Storage Volume (ac_ft) Start of Day Values,Kolob Reservoir (09UTKOLB) Reservoir Storage Volume (ac_ft) Start of Day Values,Lost Creek Reservoir (10132490) Reservoir Storage Volume (ac_ft) Start of Day Values,Lower Enterprise (10UTENTL) Reservoir Storage Volume (ac_ft) Start of Day Values,Miller Flat Reservoir (09UTMILF) Reservoir Storage Volume (ac_ft) Start of Day Values,Millsite (09UTMILL) Reservoir Storage Volume (ac_ft) Start of Day Values,Minersville Reservoir (10238500) Reservoir Storage Volume (ac_ft) Start of Day Values,Moon Lake Reservoir (09290500) Reservoir Storage Volume (ac_ft) Start of Day Values,Otter Creek Reservoir (10188000) Reservoir Storage Volume (ac_ft) Start of Day Values,Panguitch Lake (10UTPANG) Reservoir Storage Volume (ac_ft) Start of Day Values,Pineview Reservoir (10139000) Reservoir Storage Volume (ac_ft) Start of Day Values,Piute Reservoir (10191000) Reservoir Storage Volume (ac_ft) Start of Day Values,Porcupine Reservoir (10105200) Reservoir Storage Volume (ac_ft) Start of Day Values,Quail Creek (09UTQUAI) Reservoir Storage Volume (ac_ft) Start of Day Values,Red Fleet Reservoir (09UTREDF) Reservoir Storage Volume (ac_ft) Start of Day Values,Rockport Reservoir (10129400) Reservoir Storage Volume (ac_ft) Start of Day Values,Sand Hollow Reservoir (09UTSAND) Reservoir Storage Volume (ac_ft) Start of Day Values,Scofield Reservoir (09311000) Reservoir Storage Volume (ac_ft) Start of Day Values,Settlement Canyon Reservoir (10UT03JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,Sevier Bridge Reservoir (10218500) Reservoir Storage Volume (ac_ft) Start of Day Values,Smith And Morehouse Reservoir (10128000) Reservoir Storage Volume (ac_ft) Start of Day Values,Starvation Reservoir (09UT02JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,Stateline Reservoir (09219600) Reservoir Storage Volume (ac_ft) Start of Day Values,Steinaker Reservoir (09271300) Reservoir Storage Volume (ac_ft) Start of Day Values,Strawberry Reservoir (09282500) Reservoir Storage Volume (ac_ft) Start of Day Values,Upper Enterprise (10UTENTU) Reservoir Storage Volume (ac_ft) Start of Day Values,Upper Stillwater Reservoir (09278000) Reservoir Storage Volume (ac_ft) Start of Day Values,Utah Lake (10166500) Reservoir Storage Volume (ac_ft) Start of Day Values,Willard Bay (10140800) Reservoir Storage Volume (ac_ft) Start of Day Values,Woodruff Creek (10UTWOOD) Reservoir Storage Volume (ac_ft) Start of Day Values
1983-05-05,,1841,,,112755,40490,40240,3264153,,,,,,,,,,18160,,,,,32495,,,86680,,,,,32627,,37710,,228000,,131489,9865,28530,,,,1174800,161000,
1983-05-06,,,,,113013,,40893,3267555,,,,,,,,,,,,,,,32249,,,87720,,,,,32781,,37949,,228000,,131964,9880,28530,,,,1168600,,
1983-05-07,,1950,,,113230,,42213,3270978,,,,,,39400,,,,18550,,,,,32002,,,89040,,,,,32935,,38428,,229000,,132469,9895,28508,,,,1174800,,
1983-05-08,,,,,113446,41610,42772,3273626,,,,,,,,,,,,,,,31755,,,90365,60780,,,20110,33050,,38668,,230000,,133003,9910,28500,,,,1179900,,
1983-05-09,,2169,,,113884,,43336,3277795,,,,,,,,,,19010,,,,,31508,,,90630,,,,,33320,,38908,,230000,,133624,9925,28500,,,,1174800,162000,
1983-05-10,,,,,114212,42240,44021,3280076,,,,,,38500,,,,19210,,,,,31262,,,90900,,,,,33590,,39391,,229000,,134332,9940,28493,,,,1156400,,
1983-05-11,,,,,114649,,44598,3281598,,,,,,,,,,19410,,,,,31015,49700,,91171,,,,,33782,,39876,,229000,,135100,9955,28479,,,,1169700,,
1983-05-12,,,,,115152,42880,45180,3286165,,,,,,,,,,,,,,,30768,,,91439,62290,,,,34013,,40606,,228000,,136099,9970,28464,,,,1181900,164000,
1983-05-13,,,,,115415,,45649,3289212,,,,,,,,,,19340,,,,,30521,,,91439,,,,,34168,,41096,,230000,,137048,9985,28471,,,,1187100,,
1983-05-14,,,,,115856,,46004,3294550,,,,,,37900,,,,,,,,,30275,,,91439,,,,,34402,,41586,,230000,,137887,10000,28457,,,,1185000,,
1983-05-15,,,,,115966,43270,46004,3297585,,,,,,,,,,19240,,,,,30028,,,91171,,,,20554,34636,,42079,,229000,,138613,10015,28457,,,,1190200,,
1983-05-16,,,,,116297,,45885,3305227,,,,,,,,,,,,,,,29781,,,90900,63860,,,,34597,,42327,,229000,,139314,10030,28449,,,,1197400,166000,
1983-05-17,,,,,116297,,46004,3309053,,,,,,37800,,,,19110,,,,,29534,,,90900,,,,,34558,,42573,,229000,,140016,10045,28449,,,,1190200,,
1983-05-18,,,,,116409,43460,46004,3313256,,,,,,,,,,,,,,,29288,,,90630,,,,,34441,,42822,,229000,,140664,10060,28442,,,,1199400,,
1983-05-19,,,,,116519,,45885,3318230,,,,,,,,,,19010,,,,,29041,,,90630,,,,,34324,,43070,,229000,,141283,10068,28434,,,,1201500,166000,
1983-05-20,,,,,116409,43460,46480,3326282,,,,,,,,,,,,,,,28794,,,90630,,,,,34285,,43320,,229000,,141846,10145,28434,,,,1194300,,
1983-05-21,,,,,116519,,47200,3334743,,,,,,36800,,,,19010,,,,,28547,50700,,90365,64530,,,,34246,,43569,,229000,,142410,10216,28434,,,,1205600,,
1983-05-22,,,,,116519,43590,48290,3340512,,,,,,,,,,,,,,,28301,,,90630,,,,20721,34324,,43818,,229000,,142827,10286,28427,,,,1210800,,
1983-05-23,,,,,116630,,49757,3349377,,,,,,,,,,19270,,,,,28054,,,90900,,,,,34402,,44069,,228000,,143575,10356,28420,,,,1213900,167000,
1983-05-24,,,,,116962,43920,50990,3353618,,,,,,36700,,,,,,,,,27807,,,91439,,,,,34949,,44824,,228000,,144506,10427,28413,,,,1218000,,
1983-05-25,,,,,118071,,54244,3361356,,,,,,,,,,20260,,,,,27560,,,92789,,,,,35502,,45835,,228000,,145835,10497,28413,,,,1221100,,
1983-05-26,,,,,119191,44960,57347,3368333,,,,,,,,,,20900,,,,,27314,,,94968,,,,,37108,,46853,,229000,,147448,10567,28413,,,,1227300,167000,
1983-05-27,,,,,120994,,60286,3375302,,,,,,37900,,,,21560,,,,,27067,,,97172,67570,,,,38090,,48392,,230000,,149414,10638,28405,,,,1232500,,
1983-05-28,,,,,123044,,63421,3384237,,,,,,38700,,,,22320,,,,,26820,,,99399,,,,,40345,,49944,,231000,,151337,10708,28552,,,,1234600,,
1983-05-29,,,,,124769,47500,66323,3390870,,,,,,,,,,23020,,,,,26573,,,101351,,,,,42953,,52296,,231000,,153589,10771,28722,,,,1247100,,
1983-05-30,,,,,126985,48870,69563,3399437,,,,,,,,,,23510,,,,,26327,,,103040,,,,,45920,,54413,,231000,,156089,11162,29294,,,,1257500,,
1983-05-31,,,,,130557,49420,72756,3409988,,,,,,43600,,,,23770,,,,,26080,52400,,104734,77280,,,,49536,,57634,,232000,,158328,11546,29669,,,,1262700,,
1983-06-01,,7303,,3254,132986,49630,73347,3418994,,,18200,3908,11228,44163,,,,23700,,,,24060,25833,52500,,106439,78800,,,22912,53200,,61735,,234000,,160491,11932,30047,,,,1270100,169000,
1983-06-02,,,,,135704,49840,74238,3435485,,,,,,47300,,,,23770,,,,24070,26172,,,107863,80330,,,,55926,,65638,,235000,,162281,12494,30480,,,,1278500,169000,
1983-06-03,,,,,137712,,74089,3451650,,,,,,49600,,,,23730,,,,,26511,,,109006,,,,,58730,,68471,,238000,,163493,12884,30926,,,,1296400,,
1983-06-04,,,,,138851,,73791,3468668,,,,,,51100,,,,23730,,,,,26850,,,109293,,,,,60646,,71053,,242000,,163954,12884,31329,,,,1305900,,
1983-06-05,,,,,139999,49630,74387,3491696,,,,,,,,,,23660,,,,,27189,,,109864,,,,,62103,,72791,,243000,,163625,12744,31726,,,,1315400,,
1983-06-06,,,,,141027,,74686,3511655,,,,,,,,,,23620,,,,,27528,,,109864,83050,,,,62976,,74543,,244000,,163198,12627,32174,,,,1323900,,
1983-06-07,,,,,142446,,75136,3530896,,,,,,54000,,,,23580,,,,,27867,,,110450,,,,,63696,,74837,,245000,,163165,12521,32674,,,,1334600,,
1983-06-08,,,,,143486,49490,74911,3547814,,,,,,55000,,,,23510,,,,,28206,,,111049,,,,24893,64251,,75423,,247000,,163165,12384,33153,,,,1339900,,
1983-06-09,,,,,144267,,74836,3565583,,,,,,56500,,,,23470,,,,24180,28545,,,111950,,,,,64584,,76013,,250000,,163133,12312,33653,,,,1346300,,
1983-06-10,,,,,144660,49420,74911,3583815,,,,,,57600,,,,,,,,,28884,,,112251,,,,,64695,,76308,,254000,,163099,12248,34125,,,,1354900,,
1983-06-11,,,,3887,145186,,74971,3601719,,,,,,59000,,,,23350,,,,,29223,52900,,112251,82030,,,,64806,,76603,,255000,,163099,12194,34190,,,,1360200,170000,
1983-06-12,,,,,145713,49280,75136,3621747,,,,,,,,,,,,,,,29562,,,112251,,,,,65028,,77195,,258000,,163001,12302,34182,,,,1300600,,
1983-06-13,,,,,146108,,75437,3638969,,,,,,,,,,23240,,,,,29901,,,111950,,,,,65028,,76899,,259000,,162805,12494,34149,,,,1359200,,
1983-06-14,,,,,149635,,74686,3657077,,,,,,63400,,,,,,,,,30240,,,111950,,,,,64584,,76603,,261000,,162576,12494,34125,,,,1369900,,
1983-06-15,,,,,149240,49280,73940,3674019,,,,,,63600,,,,,,,,,30579,,,111950,,,,,64140,,76308,,263000,,162314,12439,34019,,,,1381500,,
1983-06-16,,,,,148265,,73569,3693087,,,,,,64000,,,,23130,,,,,30918,,,111950,82030,,,,64029,,76308,,265000,,161890,12194,33783,,,,1387000,,
1983-06-17,,,,,148054,49140,73569,3710152,,,,,,64300,,,,,,,,,31257,,,112251,,,,,64085,,76013,,264000,,161629,12086,33556,,,,1387000,,
1983-06-18,,,,,148160,,73791,3726009,,,,,,64900,,,,,,,,,31596,,,112850,,,,25989,64329,,75718,,265000,,161890,12113,33330,,,,1391400,,
1983-06-19,,,,,148476,49080,73940,3743185,,,,,,,,,,,,,,,31935,,,112850,,,,,64618,,75718,,268000,,162411,12302,33491,,,,1379200,,
1983-06-20,,,,,149002,,74238,3756618,,,,,,,,,,23020,,,,,32274,,,112850,,,,,64917,,75718,,268000,,163099,12884,33516,,,,1387000,172000,
1983-06-21,,,,4419,146925,49080,74462,3771356,,,,,,66000,,,,,,,,,32613,53400,,112850,77280,,,,64917,,75423,,270000,,163625,13396,33694,,,,1392500,,
1983-06-22,,,,,147723,,74387,3784849,,,,,,66000,,,,,,,,,32952,,,112850,,,,,64861,,75129,,272000,,164184,13914,33840,,,,1384800,,
1983-06-23,,,,,147989,49010,74238,3796263,,,,,,65900,,,,22940,,,,24510,33291,,,112850,,,,,64806,,74837,,272000,,164580,14145,33880,,,,1392500,,
1983-06-24,,,,,148043,,74163,3805151,,,,,,65800,,,,,,,,,33630,,,112850,,,,,64806,,74543,,272000,,164943,14174,33905,,,,1399000,171000,
1983-06-25,,,,,148096,,74089,3818734,,,,,,65700,,,,,,,,,33969,,,112850,,,,25963,64640,,74250,,272000,,165274,14203,33937,,,,1395700,,
1983-06-26,,,,,148043,49010,74163,3827653,,,,,,,,,,,,,,,34308,,,112850,78500,,,,64473,,73957,,270000,,165638,14145,33783,,,,1391400,,
1983-06-27,,,,,148763,,74163,3835296,,,,,,,,,,22830,,,,,34647,,,112549,,,,,64362,,73665,,162000,,166036,14029,33726,,,,1388100,170000,
1983-06-28,,,,,149563,48940,74089,3842967,,,15720,,,65200,,,,,,,,24180,34986,,,112251,,,,,64140,,73374,,268000,,166401,14000,33653,,,,1383700,,
1983-06-29,,,,,150371,,74089,3848503,,,,,,,,,,,,,,,35325,,,111950,77280,,,,64140,,73083,,265000,,166667,13821,33718,,,,1377100,,
1983-06-30,,7165,,,150642,48800,74312,3853190,,,,,,,,,,22800,,,,,35664,,,111650,,,,,63918,,72791,,264000,,166933,13649,33734,,,,1378100,,
1983-07-01,,7154,,5086,150776,48800,74387,3857900,,,15720,4064,15472,63672,,,,22800,,,,24290,36003,54200,,111650,75720,,,,63807,,72500,,260000,,167267,13477,33799,,,,1383700,169000,
1983-07-02,,,,,151046,,74387,3862593,,,,,,65100,,,,,,,,,36003,,,111650,,,,25911,63696,,72210,,258000,,167334,13311,33864,,,,1384800,,
1983-07-03,,,,,151046,48730,74312,3866433,,,,,,,,,,,,,,,36003,,,111350,,,,,63474,,72210,,253000,,167400,12921,33921,,,,1363400,,
1983-07-04,,,,,151046,,74238,3870296,,,,,,,,,,,,,,,36003,,,111350,,,,,63252,,71921,,248000,,167400,12538,33937,,,,1352700,,
1983-07-05,,,,,150776,,74089,3874998,,,,,,,,,,22760,,,,,36003,,,111049,,,,,63141,,71631,,245000,,167334,12154,33937,,,,1365600,166000,
1983-07-06,,,,,150237,48660,74089,3883134,,,,,,64900,,,,,,,,,36003,,,110751,71830,,,,62921,,71342,,243000,,167299,11771,33913,,,,1363400,,
1983-07-07,,,,,149696,,74238,3889562,,,,,,,,,,22730,,,,,36003,,,110751,,,,,62921,,71053,,241000,,167267,11889,33897,,,,1365600,,
1983-07-08,,,,,149563,48660,74312,3895576,,,,,,,,,,,,,,,36003,,,110450,,,,,62921,,70764,,237000,,167267,12009,33880,,,,1374100,,
1983-07-09,,,,,149696,,74536,3899876,,,,,,64800,,,,,,,,,36003,,,110450,,,,25859,62921,,70764,,234000,,167267,12234,33856,,,,1363400,,
1983-07-10,,,,,149966,48590,74686,3904598,,,,,,,,,,,,,,,36003,,,110150,71830,,,,63141,,70477,,230000,,167233,12461,33653,,,,1350600,,
1983-07-11,,,,,150237,,74911,3908903,,,,,,,,,,22730,,,,,36003,54900,,110150,,,,,63030,,70189,,224000,,167334,12688,33451,,,,1338800,,
1983-07-12,,,,,150506,48660,74761,3910626,,,,,,64500,,,,,,,,,36003,,,110150,,,,,62758,,70189,,221000,,167267,12921,33226,,,,1338800,,
1983-07-13,,,,,150722,,74387,3912770,,,,,,,,,,,,,,24730,36003,,,110150,,,,,62485,,69902,,218000,,167267,12941,33089,,,,1338800,166000,
1983-07-14,,,,,150776,,74312,3913631,,,,,,64100,,,,22730,,,,,36003,,,109864,,,,,62376,,69902,,215000,,167233,12857,32961,,,,1335600,,
1983-07-15,,,,,150776,,74387,3912770,,,,,,,,,,,,,,,36003,,,109577,71310,,,,62158,,69615,,211000,,167166,12779,32857,,,,1334600,,
1983-07-16,,,,,150642,,74462,3911046,,,,,,64000,,,,,,,,,36003,,,109293,,,,25896,62049,,69615,,207000,,167099,12707,32865,,,,1322900,,
1983-07-17,,,,,150506,48590,74462,3906740,,,,,,,,,,,,,,,36003,,,109293,,,,,61940,,69328,,203000,,167000,12553,32825,,,,1320700,,
1983-07-18,,,,,150101,,74312,3899435,,,,,,,,,,22510,,,,,36003,,,109006,,,,,61778,,69043,,200000,,167000,12404,32706,,,,1323900,,
1983-07-19,,,,,149831,,74014,3892579,,,,,,63800,,,,,,,,,36003,,,109006,,,,,61724,,69043,,197000,,166967,12259,32570,,,,1317600,164000,
1983-07-20,,,,,149429,48520,73717,3886567,,,,,,,,,,,,,,,36003,,,108720,,,,,61562,,68757,,192000,,166933,12070,32435,,,,1313300,,
1983-07-21,,,,,149162,,73273,3878845,,,,,,,,,,,,,,,36003,54400,,108147,,,,,61400,,68757,,187000,,166933,11887,32277,,,,1308000,,
1983-07-22,,,,,148630,48460,72904,3873702,,,,,,,,,,22250,,,,,36003,,,107576,,,,,61292,,68471,,183000,,166933,11729,32096,,,,1304800,,
1983-07-23,,,,,148096,,72609,3869857,,,,,,63500,,,,,,,,24510,36003,,,107290,,,,25641,61400,,68186,,179000,,166901,11803,31962,,,,1301700,163000,
1983-07-24,,,,,147829,48520,72462,3862176,,,,,,,,,,,,,,,36003,,,107006,64530,,,,61400,,68186,,175000,,166834,11877,31820,,,,1297400,,
1983-07-25,,,,,147564,,72316,3854482,,,,,,,,,,22000,,,,,36003,,,106721,,,,,61400,,67901,,170000,,166768,11951,31726,,,,1296400,,
1983-07-26,,,,,147564,,72096,3848503,,,15720,,,,,,,,,,,,36003,,,106439,,,,,61454,,67901,,166000,,166733,12024,31586,,,,1307000,,
1983-07-27,,,,,147564,48520,71949,3843384,,,,,,63500,,,,,,,,,36003,,,105870,,,,,61400,,67618,,166000,,166667,12098,31476,,,,1295300,162000,
1983-07-28,,,,,147350,,71658,3839993,,,,,,,,,,21820,,,,21330,36003,,,105586,,,,,61292,,67334,,158000,,166667,12175,31360,,,,1294300,,
1983-07-29,,,,,147163,48390,71148,3835732,,,,,,,,,,,,,,20780,36003,,,105301,,,,,61292,,67334,,154000,,166600,12177,31274,,,,1289000,,
1983-07-30,,,,,146899,,70497,3831889,,,,,,62014,,,,,,,,,36003,,,104734,,,,25286,61184,,67050,,151000,,166568,12181,31173,,,,1283700,161000,
1983-07-31,,,,,146372,48320,69850,3828068,,,,,,,,,,,,,,,36003,52900,,104450,62290,,,,61184,,67050,,147000,,166534,12186,31088,,,,1277400,,
1983-08-01,,6735,,5168,145977,48250,69349,3822549,,,15330,3422,15472,63400,,,,21780,,,,20040,36003,52800,,104168,62290,,,,61184,,67050,,143000,,166501,12190,31003,,,,1276400,,
1983-08-02,,,,,145449,48250,68779,3817449,,,,,,63400,,,,,,,,19800,35953,,,103885,62290,,,,61184,,67050,,140000,,166467,12195,30911,,,,1273200,160000,
1983-08-03,,,,,145186,,68284,3813637,,,,,,,,,,,,,,,35904,,,103605,,,,,61130,,66767,,136000,,166467,12202,30826,,,,1268000,,
1983-08-04,,6486,,,144660,,67720,3806848,,,,,,,,,,21780,,,,,35854,,,103040,,,,,61184,,66767,,133000,,166401,12207,30741,,,,1264800,,
1983-08-05,,,,,144396,48180,67019,3801346,,,,,,,,,,,,,,,35805,,,102758,,,,,61184,,66484,,129000,,166334,12218,30664,,,,1262700,,
1983-08-06,,,,,144136,,66462,3795003,,,,,,63300,,,,,,,,,35755,,,102475,,,,25168,61076,,66484,,126000,,166235,12193,30580,,,,1260700,,
1983-08-07,,,,,143460,48180,65698,3787819,,,,,,,,,,,,,,,35706,,,101912,62290,,,,60860,,66202,,123000,,166136,12170,30504,,,,1257500,,
1983-08-08,,,,,143096,,64936,3780211,,,,,,,,,,21740,,,,,35656,,,101630,,,,,60753,,66202,,120000,,166003,12147,30442,,,,1254400,,
1983-08-09,,,,,142706,,64246,3772200,,,,,,63300,,,,,,,,,35607,,,101351,,,,,60539,,65920,,117000,,165969,12124,30358,,,,1252300,159000,
1983-08-10,,6154,,,142446,48110,63421,3761671,,,,,,63200,,,,,,,,,35557,,,100794,,,,,60539,,65920,,113000,,165903,12102,30290,,,,1249200,,
1983-08-11,,,,,142056,,62873,3756207,,,,,,63300,,,,,,,,,35508,51700,,100514,64530,,,,60432,,65638,,110000,,165903,12081,30214,,,,1247100,,
1983-08-12,,,,,141539,48110,62326,3752000,,,,,,63200,,,,,,,,,35458,,,100235,,,,,60325,,65357,,107000,,165903,12043,30138,,,,1241900,158000,
1983-08-13,,,,,141282,,62053,3750318,,,,,,63200,,,,,,,,,35408,,,99956,,,,24995,60325,,65075,,104000,,165837,12080,30009,,,,1239800,,
1983-08-14,,,,,141027,48110,61507,3746525,,,,,,,,,,,,,,,35359,,,99399,,,,,60218,,65075,,101000,,165937,12118,29880,,,,1236700,,
1983-08-15,,5966,,,140770,,60896,3747365,,,,,,,,,,21000,,,,,35309,,,99119,,,,,60218,,64796,,98200,,166102,12157,29737,,,,1221100,,
1983-08-16,,,,,140462,,60489,3744865,,,,,,63200,,,,,,,,,35260,,,99119,,,,,60111,,64516,,95400,,166102,12195,29571,,,,1231500,,
1983-08-17,,,,,140128,48040,60218,3742755,,,,,,,,,,,,,,,35210,,,99119,,,,,60218,,64516,,92800,,166235,12234,29421,,,,1232500,,
1983-08-18,,5843,,,139999,,60218,3741076,,,,,,,,,,,,,,,35161,,,99119,,,,,60325,,64516,,90300,,166435,12275,29301,,,,1231500,160000,
1983-08-19,,,,,140128,48110,60692,3738988,,,,,,,,,,20400,,,,,35111,,,99399,,,,,60218,,64236,,87900,,166501,12292,29205,,,,1235600,,
1983-08-20,,,,,140256,,61235,3741506,,,,,,63000,,,,,,,,,35062,,,99676,,,,24787,60004,,63956,,85600,,166501,12312,29100,,,,1237700,,
1983-08-21,,,,,140898,48110,61167,3741506,,,,,,,,,,,,,,,35012,50700,,99956,64530,,,,59897,,63677,,83600,,166036,12332,29011,,,,1236700,,
1983-08-22,,5782,,,141514,,61167,3742755,,,,,,,,,,20120,,,,,34962,,,100235,,,,,59790,,63399,,81700,,165937,12352,28914,,,,1233600,,
1983-08-23,,,,,142317,47630,61099,3743595,,,,,,62900,,,,,,,,,34913,,,100235,,,,,59366,,63120,,79500,,165837,12372,28811,,,,1231500,159000,
1983-08-24,,,,,142836,,60964,3742755,,,,,,62800,,,,,,,,,34863,,,100514,,,,,58625,,62842,,77000,,165738,12392,28714,,,,1232500,,
1983-08-25,,5721,,,143356,,60489,3742755,,,,,,62700,,,,,,,,,34814,,,100235,,,,,58310,,62565,,74500,,165605,12417,28618,,,,1229400,,
1983-08-26,,,,,143876,46620,60083,3745705,,,,,,62600,,,,19680,,,,,34764,,,99956,64530,,,,58100,,62287,,72100,,165406,12373,28500,,,,1228400,,
1983-08-27,,,,,144136,,59678,3746955,,,,,,62300,,,,,,,,21330,34715,,,99399,,,,,57890,,62011,,73000,,165175,12334,28383,,,,1242200,,
1983-08-28,,,,,143928,46010,59207,3747365,,,,,,,,,,,,,,,34665,,,98840,,,,,56744,,61458,,73600,,164910,12294,28259,,,,1223100,,
1983-08-29,,5625,,,143876,,60083,3748636,,,,,,,,,,,,,,,34616,,,98840,,,,,55824,,61183,,74200,,164678,12255,28112,,,,1220100,,
1983-08-30,,,,,143876,45950,61032,3747365,,,,,,61500,,,,18840,,,,,34566,,,98562,,,,,55110,,60907,,74800,,164350,12216,27966,,,,1231500,157000,
